program_id;day;tx_count;success_count;base_fees_sol;priority_fees_sol;total_fees_sol;total_cu
FHKBuiohcYB5n636h7UmHahRGU5UCHX8CSb6DNSUqX65;2026-02-26;7572;7566;0.03786;0;0.03786;229550111
25uXrrL4p6xd9Uk6jQPiFQoipg4nH48Jk7RNUGEcqbg8;2026-02-26;6595;6595;0.032975;0;0.032975;87065529
99vQwtBwYtrqqD9YSXbdum3KBdxPAVxYTaQ3cfnJSrN2;2026-02-26;4204;4083;0.02102;0.01087;0.03189;94989629
whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc;2026-02-26;1240;1132;0.0062;0.024726;0.030926;50796969
dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH;2026-02-26;5973;5834;0.029865;0;0.029865;921101089
G77G9wS9JzkzWNGwQjUhRswbA5N8hYKpCK4TZRj9G1Pw;2026-02-26;1647;1647;0.008235;0.015285;0.02352;18386118
FarmsPZpWu9i7Kky8tPN37rs2TpmMrAZrC7S7vJa91Hr;2026-02-26;934;933;0.00467;0.017635;0.022305;85299428
Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB;2026-02-26;226;186;0.00113;0.01617;0.0173;20762932
zapvX9M3uf5pvy4wRPAbQgdQsM1xmuiFnkfHKPvwMiz;2026-02-26;886;886;0.00443;0.004128;0.008558;383434537
KvauGMspG5k6rtzrqqn7WNn3oZdyKqLKwK2XWQ8FLjd;2026-02-26;1299;1299;0.006495;0.002014;0.008509;237854931
MFv2hWf31Z9kbCa1snEPYctwafyhdvnV7FZnsebVacA;2026-02-26;226;223;0.00113;0.006048;0.007178;86220085
EmTX93xYtDE3h7G5EF2m9VRPE1UT1XBoohpVmEzE4oEU;2026-02-26;828;828;0.00414;0.00264;0.00678;2692424
HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ;2026-02-26;1277;1277;0.006385;0;0.006385;240279114
jup3YeL8QhtSx1e253b2FDvsMNC87fDrgQZivbrndc9;2026-02-26;1024;1019;0.00512;0;0.00512;91860336
MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms;2026-02-26;577;575;0.002885;6.6e-05;0.002951;61297580
DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH;2026-02-26;150;105;0.00075;0.001935;0.002685;30655252
MarBmsSgKXdrN1egZf5sqe1TMai9K1rChYNDJgjq7aD;2026-02-26;302;299;0.00151;0.000205;0.001715;16688345
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy;2026-02-26;263;263;0.001315;0;0.001315;16235059
PERPHjGBqRHArX4DySjwM6UJHiR3sWAatqfdBS2qQJu;2026-02-26;197;197;0.000985;0;0.000985;30198571
T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT;2026-02-26;9;4;4.5e-05;0.000545;0.00059;1160896
6sbWW8qnrXoNXVMcTGLBQJefuaNcJsuqxztXUegHi4Wq;2026-02-26;60;60;0.0003;0;0.0003;645776
strmRqUCoQUgGUan5YhzUZa6KqdzwX5L6FpUxfmKg5m;2026-02-26;22;21;0.00011;4.5e-05;0.000155;1508272
HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq;2026-02-26;2;2;1e-05;0;1e-05;216738
9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp;2026-02-27;7880976;4919636;39.40488;2.359866;41.764746;2420284388
BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi;2026-02-27;3666106;2312071;18.33053;10.853196;29.183726;1520592564
EtrnLzgbS7nMMy5fbD42kXiUzGg8XQzJ972Xtk1cjWih;2026-02-27;229761;157799;1.148805;2.28117;3.429975;247314797
KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD;2026-02-27;1811;1392;0.009055;2.885047;2.894102;258420645
routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS;2026-02-27;40755;33220;0.203775;2.295036;2.498811;4613257754
JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4;2026-02-27;88244;24710;0.44122;0.573472;1.014692;7725371662
phDEVv4w6BcfkLrLNeXr8HhhgQxnxziVGXpGPcaadMf;2026-02-27;189920;121320;0.9496;0.000126;0.949726;32605251809
MFv2hWf31Z9kbCa1snEPYctwafyhdvnV7FZnsebVacA;2026-02-27;2904;197;0.01452;0.735218;0.749738;440603184
25uXrrL4p6xd9Uk6jQPiFQoipg4nH48Jk7RNUGEcqbg8;2026-02-27;131569;131569;0.657845;0;0.657845;1728629452
HFn8GnPADiny6XqUoWE8uRPPxb29ikn4yTuPa9MF2fWJ;2026-02-27;2017;1998;0.010085;0.446001;0.456086;419332720
675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8;2026-02-27;7921;7767;0.039605;0.31496;0.354565;222931009
cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG;2026-02-27;6394;4576;0.03197;0.276116;0.308086;448952292
FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9;2026-02-27;51364;48555;0.25682;0;0.25682;4136961167
pythWSnswVUd12oZpeFP8e9CVaEqJg25g1Vtc2biRsT;2026-02-27;35785;35779;0.178925;0.016728;0.195653;2826344026
LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo;2026-02-27;14817;14754;0.074085;0.076784;0.150869;1066860808
CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C;2026-02-27;4008;2867;0.02004;0.111253;0.131293;120449584
FW6zUqn4iKRaeopwwhwsquTY6ABWLLgjxtrC3VPnaWBf;2026-02-27;18;0;9e-05;0.130424;0.130514;1990823
dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN;2026-02-27;14738;14453;0.07369;0.047816;0.121506;1349681408
G77G9wS9JzkzWNGwQjUhRswbA5N8hYKpCK4TZRj9G1Pw;2026-02-27;7866;7866;0.03933;0.07026;0.10959;83251303
wMNFSTkir3HgyZTsB7uqu3i7FA73grFCptPXgrZjksL;2026-02-27;15790;15788;0.07895;0.000644;0.079594;412252064
SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF;2026-02-27;121;19;0.000605;0.071335;0.07194;22596487
RangohQxaWip6i1twAAnRVLmob9j88fid7sq2DMAATW;2026-02-27;296;240;0.00148;0.070325;0.071805;52617832
ENicYBBNZQ91toN7ggmTxnDGZW14uv9UkumN7XBGeYJ4;2026-02-27;814;763;0.00407;0.066491;0.070561;60025209
6WPHMhYD7JLAF1HEtC6Ddkn93ADbGtyC93HUh7wy75m2;2026-02-27;13606;13606;0.06803;0;0.06803;187188685
D4aBeFn9DBhU41kFNvr9kVKRuBy858ATxwTevmJCCJYL;2026-02-27;6639;6639;0.033195;0.033195;0.06639;21231522
dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH;2026-02-27;8410;8351;0.04205;0.000913;0.042963;1379297294
FHKBuiohcYB5n636h7UmHahRGU5UCHX8CSb6DNSUqX65;2026-02-27;7818;7810;0.03909;0;0.03909;240170658
2qGyiNeWyZxNdkvWHc2jT5qkCnYa1j1gDLSSUmyoWMh8;2026-02-27;7328;7328;0.03664;0;0.03664;211012130
APR1MEny25pKupwn72oVqMH4qpDouArsX8zX4VwwfoXD;2026-02-27;3221;3215;0.016105;0.020517;0.036622;447469548
99vQwtBwYtrqqD9YSXbdum3KBdxPAVxYTaQ3cfnJSrN2;2026-02-27;4404;4283;0.02202;0.00995;0.03197;98355761
EmTX93xYtDE3h7G5EF2m9VRPE1UT1XBoohpVmEzE4oEU;2026-02-27;3593;3593;0.017965;0.011635;0.0296;11603837
CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK;2026-02-27;1063;1008;0.005315;0.018716;0.024031;111182314
DT3X9y2w3S13M4GiQNbMtsrYeA9eEZpLg6frM4V28at5;2026-02-27;1230;1230;0.00615;0.01681;0.02296;9281917
HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq;2026-02-27;75;20;0.000375;0.020967;0.021342;11028565
whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc;2026-02-27;1492;1436;0.00746;0.013604;0.021064;63646269
FLASH6Lo6h3iasJKWDs2F8TkW2UKf3s15C8PMGuVfgBn;2026-02-27;2241;2216;0.011205;0.007521;0.018726;241532330
FarmsPZpWu9i7Kky8tPN37rs2TpmMrAZrC7S7vJa91Hr;2026-02-27;991;991;0.004955;0.013617;0.018572;89278233
Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB;2026-02-27;182;108;0.00091;0.013176;0.014086;17704432
zapvX9M3uf5pvy4wRPAbQgdQsM1xmuiFnkfHKPvwMiz;2026-02-27;1176;1176;0.00588;0.007952;0.013832;465001108
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy;2026-02-27;1953;1943;0.009765;9.6e-05;0.009861;110540221
KvauGMspG5k6rtzrqqn7WNn3oZdyKqLKwK2XWQ8FLjd;2026-02-27;1201;1201;0.006005;0.001591;0.007596;205688358
jup3YeL8QhtSx1e253b2FDvsMNC87fDrgQZivbrndc9;2026-02-27;955;953;0.004775;0.0012;0.005975;83043458
HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ;2026-02-27;1060;1060;0.0053;0;0.0053;197886761
MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms;2026-02-27;441;439;0.002205;0;0.002205;42836812
PERPHjGBqRHArX4DySjwM6UJHiR3sWAatqfdBS2qQJu;2026-02-27;391;391;0.001955;0;0.001955;59441022
DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH;2026-02-27;245;126;0.001225;0.000683;0.001908;36381146
T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT;2026-02-27;26;13;0.00013;0.001117;0.001247;3866198
So1endDq2YkqhipRh3WViPa8hdiSpxWy6z3Z6tMCpAo;2026-02-27;100;100;0.0005;0;0.0005;14283621
strmRqUCoQUgGUan5YhzUZa6KqdzwX5L6FpUxfmKg5m;2026-02-27;63;63;0.000315;0.00011;0.000425;4005867
MarBmsSgKXdrN1egZf5sqe1TMai9K1rChYNDJgjq7aD;2026-02-27;15;15;7.5e-05;3e-05;0.000105;1519824
9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp;2026-02-28;10436520;5969127;52.1826;4.070825;56.253425;2985041388
BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi;2026-02-28;4087757;2479578;20.438785;14.032396;34.471181;1516403848
routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS;2026-02-28;44723;36693;0.223615;0.874099;1.097714;4837362632
phDEVv4w6BcfkLrLNeXr8HhhgQxnxziVGXpGPcaadMf;2026-02-28;190633;121508;0.953165;0.00013;0.953295;33195459316
D4aBeFn9DBhU41kFNvr9kVKRuBy858ATxwTevmJCCJYL;2026-02-28;49137;49137;0.245685;0.245685;0.49137;156939871
DT3X9y2w3S13M4GiQNbMtsrYeA9eEZpLg6frM4V28at5;2026-02-28;25371;25371;0.126855;0.364155;0.49101;198508197
JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4;2026-02-28;30942;19420;0.15471;0.316015;0.470725;4573340549
675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8;2026-02-28;9721;9525;0.048605;0.415415;0.46402;283813904
FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9;2026-02-28;52950;50618;0.26475;0;0.26475;5090063585
HFn8GnPADiny6XqUoWE8uRPPxb29ikn4yTuPa9MF2fWJ;2026-02-28;1948;1934;0.00974;0.251835;0.261575;427034455
25uXrrL4p6xd9Uk6jQPiFQoipg4nH48Jk7RNUGEcqbg8;2026-02-28;44459;44459;0.222295;0;0.222295;581924100
pythWSnswVUd12oZpeFP8e9CVaEqJg25g1Vtc2biRsT;2026-02-28;37612;37607;0.18806;0.025989;0.214049;2865950758
CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C;2026-02-28;5567;3929;0.027835;0.139244;0.167079;166589779
LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo;2026-02-28;11557;11402;0.057785;0.065862;0.123647;934257953
EmTX93xYtDE3h7G5EF2m9VRPE1UT1XBoohpVmEzE4oEU;2026-02-28;11527;11527;0.057635;0.055065;0.1127;36671620
dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN;2026-02-28;13182;12202;0.06591;0.04412;0.11003;1101090999
KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD;2026-02-28;1710;1572;0.00855;0.099836;0.108386;195830941
cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG;2026-02-28;4597;3006;0.022985;0.079842;0.102827;285577585
